spec_key,source_specification_id,spec_number,spec_version,spec_title,spec_type_code,spec_type_name,product_key,material_key,site_key,market_key,status_code,status_name,stage_code,stage_name,ctd_section,compendia_reference,effective_start_date,effective_end_date,effective_start_date_key,effective_end_date_key,approval_date,approval_date_key,approver_name,approved_by,supersedes_spec_id,supersedes_spec_key,is_current,valid_from,valid_to,load_timestamp
680359969106854048,SPEC-001601,QC-SPEC-2025-001601,4.5,Canagliflozin Intermediate Specification,INTERMED,Intermediate,335427074840025026,868737529655618828,652713864818073742,556594667284305129,SUP,Superseded,DEV,Development,3.2.P.5.1,,2024-11-16,,20241116,,2024-11-10,20241110,Approver-14,user-17,,,True,2026-02-28T20:37:29.728113,,2026-02-28T20:37:29.728114
93635860721686615,SPEC-001602,QC-SPEC-2026-001602,5.4,Saxagliptin Excipient Specification,EXCIP,Excipient,531501640177347568,779632295106073518,114090057959650911,840331597385216703,APP,Approved,COM,Commercial,3.2.P.5.2,BP,2023-02-15,,20230215,,2023-01-19,20230119,Approver-39,user-16,,,True,2026-02-28T20:37:29.728126,,2026-02-28T20:37:29.728126
273320614558370300,SPEC-001603,QC-SPEC-2020-001603,4.8,Dulaglutide Excipient Specification,EXCIP,Excipient,948216500608074711,22255550694780829,114090057959650911,646216603064030264,SUP,Superseded,COM,Commercial,3.2.S.4.2,EP,2020-10-13,,20201013,,2020-10-01,20201001,Approver-46,user-9,,,True,2026-02-28T20:37:29.728140,,2026-02-28T20:37:29.728140
233895814645662460,SPEC-001604,QC-SPEC-2021-001604,5.4,Ibuprofen In-Process Control Specification,IPC,In-Process Control,944018692056929251,1040162130463742276,327217897043323182,760111678575971204,APP,Approved,DEV,Development,3.2.P.5.1,JP,2024-09-11,,20240911,,2024-08-31,20240831,Approver-15,user-7,,,True,2026-02-28T20:37:29.728154,,2026-02-28T20:37:29.728155
69685872916370102,SPEC-001605,QC-SPEC-2022-001605,2.0,Ibuprofen Excipient Specification,EXCIP,Excipient,476873182290218205,59345364718276706,172384463309089249,297951977983551548,APP,Approved,DEV,Development,3.2.S.4.1,BP,2023-05-11,,20230511,,2023-05-03,20230503,Approver-44,user-12,,,True,2026-02-28T20:37:29.728167,,2026-02-28T20:37:29.728168
21633381329710271,SPEC-001606,QC-SPEC-2023-001606,3.7,Valsartan In-Process Control Specification,IPC,In-Process Control,961207467351915804,1137023740778433433,1090498828547780005,297951977983551548,SUP,Superseded,CLI,Clinical,3.2.P.5.2,BP,2021-10-25,,20211025,,2021-10-15,20211015,Approver-13,user-5,,,True,2026-02-28T20:37:29.728180,,2026-02-28T20:37:29.728181
297981025098388672,SPEC-001607,QC-SPEC-2024-001607,5.2,Gabapentin Drug Substance Specification,DS,Drug Substance,861584921581444424,90170080786279545,667669419394748145,837476206580645380,APP,Approved,COM,Commercial,3.2.S.4.2,,2020-02-28,,20200228,,2020-02-12,20200212,Approver-49,user-4,,,True,2026-02-28T20:37:29.728198,,2026-02-28T20:37:29.728199
1053557087808108980,SPEC-001608,QC-SPEC-2025-001608,5.6,Adalimumab Excipient Specification,EXCIP,Excipient,260254321549421452,53027274365283224,54631159255259265,180079035177217696,DRA,Draft,DEV,Development,3.2.S.4.2,EP,2025-09-22,,20250922,,2025-09-11,20250911,Approver-23,user-28,,,True,2026-02-28T20:37:29.728213,,2026-02-28T20:37:29.728214
494593971915182398,SPEC-001609,QC-SPEC-2026-001609,3.2,Escitalopram Raw Material Specification,RM,Raw Material,517631290157630070,1125052861852500197,327217897043323182,809932346083823820,SUP,Superseded,CLI,Clinical,3.2.P.5.1,EP,2025-11-09,,20251109,,2025-11-03,20251103,Approver-43,user-34,,,True,2026-02-28T20:37:29.728228,,2026-02-28T20:37:29.728229
373906954485505518,SPEC-001610,QC-SPEC-2020-001610,5.4,Semaglutide In-Process Control Specification,IPC,In-Process Control,221567586996381497,393964088811488869,918112986228691303,646216603064030264,SUP,Superseded,CLI,Clinical,3.2.S.4.2,,2023-07-18,,20230718,,2023-06-21,20230621,Approver-46,user-39,,,True,2026-02-28T20:37:29.728242,,2026-02-28T20:37:29.728243
343519682126561776,SPEC-001611,QC-SPEC-2021-001611,4.0,Furosemide Intermediate Specification,INTERMED,Intermediate,716107631686052062,780275790452224288,1130895423210570657,837476206580645380,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2025-12-21,,20251221,,2025-12-11,20251211,Approver-3,user-16,,,True,2026-02-28T20:37:29.728257,,2026-02-28T20:37:29.728258
960390522729825029,SPEC-001612,QC-SPEC-2022-001612,2.3,Alogliptin Drug Substance Specification,DS,Drug Substance,1143830499471297633,575008483511088875,19632869490552304,1005634818862496797,SUP,Superseded,DEV,Development,3.2.S.4.1,USP,2025-02-28,,20250228,,2025-02-25,20250225,Approver-14,user-28,,,True,2026-02-28T20:37:29.728273,,2026-02-28T20:37:29.728274
360097146422403720,SPEC-001613,QC-SPEC-2023-001613,4.2,Ibuprofen Excipient Specification,EXCIP,Excipient,390394683928509853,62623290853019050,172384463309089249,646216603064030264,SUP,Superseded,CLI,Clinical,3.2.S.4.2,,2025-05-22,,20250522,,2025-05-04,20250504,Approver-45,user-43,,,True,2026-02-28T20:37:29.728286,,2026-02-28T20:37:29.728287
1109758784914810760,SPEC-001614,QC-SPEC-2024-001614,2.2,Adalimumab Raw Material Specification,RM,Raw Material,539743454688524602,245351871326482825,1063877619515961722,1045047908631349298,APP,Approved,CLI,Clinical,3.2.P.5.1,,2024-03-31,,20240331,,2024-03-30,20240330,Approver-31,user-29,,,True,2026-02-28T20:37:29.728300,,2026-02-28T20:37:29.728300
567792017068768467,SPEC-001615,QC-SPEC-2025-001615,5.3,Insulin Lispro Intermediate Specification,INTERMED,Intermediate,505546192652036966,965634687844732543,290983122066396445,713914735956176051,APP,Approved,CLI,Clinical,3.2.S.4.1,JP,2024-07-23,,20240723,,2024-07-17,20240717,Approver-41,user-41,,,True,2026-02-28T20:37:29.728313,,2026-02-28T20:37:29.728314
52522578690320395,SPEC-001616,QC-SPEC-2026-001616,2.2,Duloxetine Raw Material Specification,RM,Raw Material,633729877985252516,633976117839709314,212293228681572212,556594667284305129,SUP,Superseded,COM,Commercial,3.2.S.4.2,BP,2024-10-07,,20241007,,2024-10-01,20241001,Approver-42,user-46,,,True,2026-02-28T20:37:29.728329,,2026-02-28T20:37:29.728330
71439599141453940,SPEC-001617,QC-SPEC-2020-001617,5.7,Dulaglutide Drug Substance Specification,DS,Drug Substance,568201277160376122,62528728862963026,878250793116557982,79438863500997711,APP,Approved,CLI,Clinical,3.2.S.4.1,USP,2023-12-31,,20231231,,2023-12-08,20231208,Approver-9,user-50,,,True,2026-02-28T20:37:29.728343,,2026-02-28T20:37:29.728344
773095491692076886,SPEC-001618,QC-SPEC-2021-001618,4.0,Clopidogrel Excipient Specification,EXCIP,Excipient,613994069073564696,62623290853019050,1130895423210570657,1005634818862496797,APP,Approved,COM,Commercial,3.2.P.5.2,EP,2023-11-11,,20231111,,2023-10-15,20231015,Approver-17,user-3,,,True,2026-02-28T20:37:29.728363,,2026-02-28T20:37:29.728364
530289763489610111,SPEC-001619,QC-SPEC-2022-001619,5.3,Amoxicillin In-Process Control Specification,IPC,In-Process Control,821101436058458712,853307936968459536,1114374057383523306,646216603064030264,APP,Approved,CLI,Clinical,3.2.S.4.2,BP,2024-08-08,,20240808,,2024-07-22,20240722,Approver-42,user-3,,,True,2026-02-28T20:37:29.728378,,2026-02-28T20:37:29.728379
31730856999236677,SPEC-001620,QC-SPEC-2023-001620,5.6,Canagliflozin Raw Material Specification,RM,Raw Material,335427074840025026,742578608283829864,1057351768623314821,1005634818862496797,APP,Approved,DEV,Development,3.2.P.5.2,BP,2020-10-10,,20201010,,2020-09-28,20200928,Approver-42,user-30,,,True,2026-02-28T20:37:29.728391,,2026-02-28T20:37:29.728392
498789947516029290,SPEC-001621,QC-SPEC-2024-001621,3.8,Adalimumab Drug Product Specification,DP,Drug Product,72759919961922250,435999329677881528,721739277798666228,180079035177217696,SUP,Superseded,CLI,Clinical,3.2.P.5.2,BP,2020-02-11,,20200211,,2020-02-01,20200201,Approver-32,user-48,,,True,2026-02-28T20:37:29.728406,,2026-02-28T20:37:29.728407
998884697993253914,SPEC-001622,QC-SPEC-2025-001622,2.4,Tamsulosin Drug Product Specification,DP,Drug Product,847821563252253830,355374579431685281,19632869490552304,869990322986917753,APP,Approved,DEV,Development,3.2.P.5.2,JP,2020-10-15,,20201015,,2020-09-22,20200922,Approver-35,user-30,,,True,2026-02-28T20:37:29.728428,,2026-02-28T20:37:29.728429
800557180317041509,SPEC-001623,QC-SPEC-2026-001623,5.9,Cetuximab In-Process Control Specification,IPC,In-Process Control,678979901546780529,283479010580150483,1130895423210570657,151224252208255654,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2022-12-08,,20221208,,2022-11-27,20221127,Approver-27,user-18,,,True,2026-02-28T20:37:29.728446,,2026-02-28T20:37:29.728446
648976080295666048,SPEC-001624,QC-SPEC-2020-001624,1.2,Levothyroxine Drug Substance Specification,DS,Drug Substance,45464188931440153,41061310252734124,317572024261877103,556594667284305129,DRA,Draft,CLI,Clinical,3.2.P.5.1,EP,2022-04-25,,20220425,,2022-04-23,20220423,Approver-16,user-37,,,True,2026-02-28T20:37:29.728459,,2026-02-28T20:37:29.728459
1114168407516755588,SPEC-001625,QC-SPEC-2021-001625,4.2,Amlodipine Intermediate Specification,INTERMED,Intermediate,1051667049811657231,1125476457338496026,687171029622168373,79438863500997711,APP,Approved,COM,Commercial,3.2.S.4.1,EP,2025-08-05,,20250805,,2025-08-02,20250802,Approver-23,user-28,,,True,2026-02-28T20:37:29.728472,,2026-02-28T20:37:29.728473
178787421506443315,SPEC-001626,QC-SPEC-2022-001626,1.1,Duloxetine Intermediate Specification,INTERMED,Intermediate,721849617163586457,867592135551537256,100801617554395358,1130563994191591813,SUP,Superseded,DEV,Development,3.2.P.5.2,EP,2020-06-05,,20200605,,2020-05-18,20200518,Approver-14,user-30,,,True,2026-02-28T20:37:29.728487,,2026-02-28T20:37:29.728488
911275941680060194,SPEC-001627,QC-SPEC-2023-001627,2.8,Pembrolizumab Raw Material Specification,RM,Raw Material,408328079668907196,1005565315612267497,327217897043323182,840331597385216703,APP,Approved,CLI,Clinical,3.2.S.4.2,USP,2025-01-16,,20250116,,2024-12-31,20241231,Approver-21,user-25,,,True,2026-02-28T20:37:29.728501,,2026-02-28T20:37:29.728501
984135556645984735,SPEC-001628,QC-SPEC-2024-001628,4.5,Metformin Raw Material Specification,RM,Raw Material,991451188909010574,1043094754540487613,1063877619515961722,837476206580645380,SUP,Superseded,CLI,Clinical,3.2.P.5.2,,2023-04-26,,20230426,,2023-04-14,20230414,Approver-37,user-24,,,True,2026-02-28T20:37:29.728522,,2026-02-28T20:37:29.728523
375917066697508584,SPEC-001629,QC-SPEC-2025-001629,5.1,Duloxetine Raw Material Specification,RM,Raw Material,971557318390481578,24244897947000422,652713864818073742,297951977983551548,APP,Approved,CLI,Clinical,3.2.S.4.2,USP,2024-05-03,,20240503,,2024-04-28,20240428,Approver-20,user-33,,,True,2026-02-28T20:37:29.728536,,2026-02-28T20:37:29.728536
52380285088866888,SPEC-001630,QC-SPEC-2026-001630,3.2,Montelukast Raw Material Specification,RM,Raw Material,41850826022674604,1108871605623121587,19632869490552304,880098768958337359,DRA,Draft,DEV,Development,3.2.P.5.2,EP,2021-10-19,,20211019,,2021-09-26,20210926,Approver-4,user-30,,,True,2026-02-28T20:37:29.728550,,2026-02-28T20:37:29.728551
123732548967199683,SPEC-001631,QC-SPEC-2020-001631,3.1,Cetuximab In-Process Control Specification,IPC,In-Process Control,767500290065272724,594059548085049033,1130895423210570657,719017896462535156,SUP,Superseded,COM,Commercial,3.2.P.5.1,,2020-10-31,,20201031,,2020-10-18,20201018,Approver-41,user-46,,,True,2026-02-28T20:37:29.728566,,2026-02-28T20:37:29.728566
548901276532867377,SPEC-001632,QC-SPEC-2021-001632,2.0,Empagliflozin Drug Product Specification,DP,Drug Product,18213081755953376,60179564721115832,397507641572828546,510218675243733257,APP,Approved,CLI,Clinical,3.2.S.4.1,USP,2023-04-26,,20230426,,2023-04-15,20230415,Approver-43,user-9,,,True,2026-02-28T20:37:29.728578,,2026-02-28T20:37:29.728579
629903289333128113,SPEC-001633,QC-SPEC-2022-001633,5.2,Empagliflozin Excipient Specification,EXCIP,Excipient,1035207008345929265,291780680355628630,1063877619515961722,1152813234676593434,SUP,Superseded,CLI,Clinical,3.2.P.5.2,USP,2020-04-15,,20200415,,2020-03-29,20200329,Approver-13,user-47,,,True,2026-02-28T20:37:29.728596,,2026-02-28T20:37:29.728597
119922727230717269,SPEC-001634,QC-SPEC-2023-001634,3.0,Sitagliptin Raw Material Specification,RM,Raw Material,44063074972054884,501750680292574501,1130895423210570657,1045047908631349298,SUP,Superseded,DEV,Development,3.2.S.4.1,,2023-03-11,,20230311,,2023-02-10,20230210,Approver-13,user-50,,,True,2026-02-28T20:37:29.728611,,2026-02-28T20:37:29.728614
88361999224888394,SPEC-001635,QC-SPEC-2024-001635,1.8,Metformin Excipient Specification,EXCIP,Excipient,42844227493621830,601331080128388753,196092002886341781,268484554233295199,APP,Approved,CLI,Clinical,3.2.P.5.1,JP,2021-01-04,,20210104,,2020-12-29,20201229,Approver-46,user-43,,,True,2026-02-28T20:37:29.728630,,2026-02-28T20:37:29.728631
863177168393335079,SPEC-001636,QC-SPEC-2025-001636,1.4,Atorvastatin Drug Product Specification,DP,Drug Product,786436213586570348,87172895384677876,192968342959973654,134681485612096117,DRA,Draft,CLI,Clinical,3.2.S.4.2,,2020-09-07,,20200907,,2020-08-15,20200815,Approver-17,user-6,,,True,2026-02-28T20:37:29.728644,,2026-02-28T20:37:29.728645
1135725293913440945,SPEC-001637,QC-SPEC-2026-001637,1.8,Carvedilol Drug Product Specification,DP,Drug Product,42345516254730573,389592947963470633,114246666796624147,510218675243733257,SUP,Superseded,DEV,Development,3.2.P.5.1,USP,2024-07-23,,20240723,,2024-07-22,20240722,Approver-14,user-20,,,True,2026-02-28T20:37:29.728659,,2026-02-28T20:37:29.728659
1142572199246447298,SPEC-001638,QC-SPEC-2020-001638,2.3,Rosuvastatin In-Process Control Specification,IPC,In-Process Control,489614531126132704,651389132009103954,774915664313290064,880098768958337359,SUP,Superseded,DEV,Development,3.2.S.4.2,EP,2025-04-21,,20250421,,2025-04-18,20250418,Approver-30,user-28,,,True,2026-02-28T20:37:29.728671,,2026-02-28T20:37:29.728672
616610552123331375,SPEC-001639,QC-SPEC-2021-001639,1.2,Dapagliflozin Intermediate Specification,INTERMED,Intermediate,191381373109002391,719635142626916601,212293228681572212,510218675243733257,DRA,Draft,DEV,Development,3.2.P.5.1,EP,2021-06-10,,20210610,,2021-06-06,20210606,Approver-40,user-6,,,True,2026-02-28T20:37:29.728687,,2026-02-28T20:37:29.728688
388264419836292816,SPEC-001640,QC-SPEC-2022-001640,5.4,Omeprazole In-Process Control Specification,IPC,In-Process Control,883121046349506283,612871822316380737,1046740813346471167,432276672472724223,SUP,Superseded,DEV,Development,3.2.P.5.1,EP,2021-01-12,,20210112,,2021-01-02,20210102,Approver-40,user-34,,,True,2026-02-28T20:37:29.728701,,2026-02-28T20:37:29.728702
1085926420707232703,SPEC-001641,QC-SPEC-2023-001641,4.4,Sitagliptin Intermediate Specification,INTERMED,Intermediate,986009731167468690,147454824962896287,774915664313290064,1130563994191591813,APP,Approved,COM,Commercial,3.2.P.5.2,EP,2024-04-04,,20240404,,2024-03-13,20240313,Approver-13,user-8,,,True,2026-02-28T20:37:29.728714,,2026-02-28T20:37:29.728714
638832515289798535,SPEC-001642,QC-SPEC-2024-001642,2.3,Insulin Glargine Intermediate Specification,INTERMED,Intermediate,1108315149348223791,413533712280377692,28990666482691588,840331597385216703,APP,Approved,COM,Commercial,3.2.P.5.2,BP,2020-10-14,,20201014,,2020-09-22,20200922,Approver-36,user-47,,,True,2026-02-28T20:37:29.728728,,2026-02-28T20:37:29.728728
30888327579720389,SPEC-001643,QC-SPEC-2025-001643,4.7,Dapagliflozin In-Process Control Specification,IPC,In-Process Control,758798105649577054,954731163856762693,1046740813346471167,719017896462535156,APP,Approved,DEV,Development,3.2.P.5.1,JP,2024-10-31,,20241031,,2024-10-02,20241002,Approver-46,user-45,,,True,2026-02-28T20:37:29.728741,,2026-02-28T20:37:29.728741
202648431302554757,SPEC-001644,QC-SPEC-2026-001644,1.8,Cetuximab Drug Substance Specification,DS,Drug Substance,678979901546780529,792046931139059856,652713864818073742,1005634818862496797,DRA,Draft,DEV,Development,3.2.S.4.2,JP,2021-01-12,,20210112,,2020-12-23,20201223,Approver-3,user-21,,,True,2026-02-28T20:37:29.728761,,2026-02-28T20:37:29.728762
97421090395821509,SPEC-001645,QC-SPEC-2020-001645,3.9,Rituximab Drug Substance Specification,DS,Drug Substance,748299790557029992,300672526092577205,1130895423210570657,713914735956176051,APP,Approved,DEV,Development,3.2.P.5.2,BP,2022-10-16,,20221016,,2022-10-07,20221007,Approver-2,user-32,,,True,2026-02-28T20:37:29.728775,,2026-02-28T20:37:29.728776
40084820653886271,SPEC-001646,QC-SPEC-2021-001646,3.2,Rivaroxaban Drug Substance Specification,DS,Drug Substance,1073907112972659513,1134579993281753878,54631159255259265,432276672472724223,DRA,Draft,COM,Commercial,3.2.P.5.2,BP,2025-07-24,,20250724,,2025-07-09,20250709,Approver-10,user-15,,,True,2026-02-28T20:37:29.728789,,2026-02-28T20:37:29.728790
473176296996536851,SPEC-001647,QC-SPEC-2022-001647,4.8,Saxagliptin Drug Substance Specification,DS,Drug Substance,662582450361162318,993179864687790771,349700393308997088,713914735956176051,DRA,Draft,COM,Commercial,3.2.P.5.1,USP,2022-03-13,,20220313,,2022-02-19,20220219,Approver-42,user-43,,,True,2026-02-28T20:37:29.728803,,2026-02-28T20:37:29.728803
480937150053315402,SPEC-001648,QC-SPEC-2023-001648,2.0,Vildagliptin In-Process Control Specification,IPC,In-Process Control,308688047858770432,666092222266711156,327217897043323182,1152813234676593434,APP,Approved,CLI,Clinical,3.2.S.4.2,BP,2024-04-01,,20240401,,2024-03-04,20240304,Approver-30,user-2,,,True,2026-02-28T20:37:29.728816,,2026-02-28T20:37:29.728817
401030471619645616,SPEC-001649,QC-SPEC-2024-001649,5.3,Atorvastatin Drug Substance Specification,DS,Drug Substance,98076733317837972,517525855993960116,349700393308997088,646216603064030264,DRA,Draft,COM,Commercial,3.2.S.4.1,EP,2024-06-13,,20240613,,2024-05-31,20240531,Approver-14,user-45,,,True,2026-02-28T20:37:29.728832,,2026-02-28T20:37:29.728833
1016888609036466918,SPEC-001650,QC-SPEC-2025-001650,1.0,Duloxetine Excipient Specification,EXCIP,Excipient,991656139745263554,589978547529406046,290983122066396445,760111678575971204,APP,Approved,DEV,Development,3.2.S.4.2,USP,2023-07-27,,20230727,,2023-07-10,20230710,Approver-18,user-42,,,True,2026-02-28T20:37:29.728846,,2026-02-28T20:37:29.728847
1134443639988675404,SPEC-001651,QC-SPEC-2026-001651,1.6,Azithromycin Drug Substance Specification,DS,Drug Substance,287730904682106597,502191477015884923,785882248787823823,1152813234676593434,SUP,Superseded,CLI,Clinical,3.2.P.5.2,,2023-05-06,,20230506,,2023-04-29,20230429,Approver-50,user-32,,,True,2026-02-28T20:37:29.728859,,2026-02-28T20:37:29.728863
178404251430116810,SPEC-001652,QC-SPEC-2020-001652,4.5,Amoxicillin Raw Material Specification,RM,Raw Material,676699034106089391,861168824595594260,1057351768623314821,1152813234676593434,DRA,Draft,COM,Commercial,3.2.P.5.1,,2021-12-01,,20211201,,2021-11-23,20211123,Approver-32,user-12,,,True,2026-02-28T20:37:29.728875,,2026-02-28T20:37:29.728876
811289949551438847,SPEC-001653,QC-SPEC-2021-001653,3.4,Cetuximab Drug Product Specification,DP,Drug Product,957020388668088508,147500699994130219,652713864818073742,840331597385216703,SUP,Superseded,CLI,Clinical,3.2.P.5.2,JP,2024-03-11,,20240311,,2024-02-22,20240222,Approver-8,user-14,,,True,2026-02-28T20:37:29.728893,,2026-02-28T20:37:29.728894
1144142147286458083,SPEC-001654,QC-SPEC-2022-001654,2.3,Dulaglutide Intermediate Specification,INTERMED,Intermediate,830906308553759581,704511155331518674,327217897043323182,1152813234676593434,APP,Approved,COM,Commercial,3.2.S.4.2,BP,2023-06-27,,20230627,,2023-06-10,20230610,Approver-35,user-36,,,True,2026-02-28T20:37:29.728912,,2026-02-28T20:37:29.728912
