spec_item_key,source_spec_item_id,spec_key,test_method_key,uom_key,test_code,test_name,analyte_code,test_category_code,test_category_name,test_subcategory,criticality,sequence_number,is_required,is_compendial,is_stability_indicating,reporting_type,result_precision,compendia_test_ref,stage_applicability,reporting_threshold,identification_threshold,qualification_threshold,is_current,valid_from,valid_to,load_timestamp
70503449874324332,ITEM-0013131,388264419836292816,688942080807271103,,ASSA,Assay,ASS,PACK,Packaging,,REPORT,3,True,False,False,REPORT_ONLY,0,,BOTH,,,,True,2026-02-28T06:26:33.723145,,2026-02-28T06:26:33.723146
730810873522722520,ITEM-0013132,388264419836292816,95745503187607731,,PH,pH,PH,PHY,Physical,,REPORT,4,True,True,True,REPORT_ONLY,0,USP <142>,RELEASE,,,,True,2026-02-28T06:26:33.723152,,2026-02-28T06:26:33.723152
151866088568069176,ITEM-0013133,388264419836292816,200203545166571161,,IDEN,Identification,IDE,CHE,Chemical,,KQA,5,True,True,False,REPORT_ONLY,0,,STABILITY,,,,True,2026-02-28T06:26:33.723157,,2026-02-28T06:26:33.723158
168837843264480929,ITEM-0013134,388264419836292816,354707866468696308,,FRIA,Friability,FRI,PHY,Physical,,KQA,6,True,False,False,NUMERIC,2,USP <106>,RELEASE,,,,True,2026-02-28T06:26:33.723163,,2026-02-28T06:26:33.723164
842648862586100819,ITEM-0013135,388264419836292816,395632343183110464,,IMPU,Impurity A,IMP,STER,Sterility,,NCQA,7,False,True,False,PASS_FAIL,3,,STABILITY,,,,True,2026-02-28T06:26:33.723171,,2026-02-28T06:26:33.723172
937465763748507015,ITEM-0013136,388264419836292816,1125218854358444520,,HARD,Hardness,HAR,CHE,Chemical,,REPORT,8,True,True,False,REPORT_ONLY,3,,STABILITY,,,,True,2026-02-28T06:26:33.723176,,2026-02-28T06:26:33.723177
309853495785653711,ITEM-0013137,1085926420707232703,251177187838396079,,DISS,Dissolution,DIS,PACK,Packaging,,NCQA,1,False,True,False,TEXT,1,USP <629>,STABILITY,,,,True,2026-02-28T06:26:33.723186,,2026-02-28T06:26:33.723187
285279238184349237,ITEM-0013138,1085926420707232703,615530635296844181,,PART,Particle Size,PAR,STER,Sterility,,REPORT,2,True,False,True,REPORT_ONLY,0,USP <483>,RELEASE,,,,True,2026-02-28T06:26:33.723191,,2026-02-28T06:26:33.723192
644475428369247130,ITEM-0013139,1085926420707232703,147691127209483186,,UNIF,Uniformity of Dosage Units,UNI,MIC,Microbiology,,KQA,3,True,True,False,PASS_FAIL,0,USP <176>,BOTH,,,,True,2026-02-28T06:26:33.723197,,2026-02-28T06:26:33.723198
1138241387472850876,ITEM-0013140,1085926420707232703,281077344628133379,,HARD,Hardness,HAR,BIO,Biological,,KQA,4,True,True,False,REPORT_ONLY,3,USP <396>,STABILITY,,,,True,2026-02-28T06:26:33.723210,,2026-02-28T06:26:33.723211
1139885807039375432,ITEM-0013141,1085926420707232703,747441684087599164,,RESI,Residual Solvents,RES,STER,Sterility,,CQA,5,False,True,True,NUMERIC,0,USP <549>,STABILITY,,,,True,2026-02-28T06:26:33.723216,,2026-02-28T06:26:33.723217
301153561770063418,ITEM-0013142,1085926420707232703,979819520307307926,,DISI,Disintegration,DIS,PACK,Packaging,,CQA,6,True,True,False,TEXT,2,USP <780>,RELEASE,,,,True,2026-02-28T06:26:33.723222,,2026-02-28T06:26:33.723223
1088816757793392414,ITEM-0013143,638832515289798535,749830751842800191,,RESI,Residual Solvents,RES,MIC,Microbiology,,NCQA,1,True,True,True,TEXT,3,USP <615>,STABILITY,,,,True,2026-02-28T06:26:33.723232,,2026-02-28T06:26:33.723232
224301742465852255,ITEM-0013144,638832515289798535,37335184936971054,,PH,pH,PH,IMP,Impurities,,REPORT,2,True,False,True,NUMERIC,0,USP <688>,RELEASE,0.103271,0.349628,0.29065,True,2026-02-28T06:26:33.723239,,2026-02-28T06:26:33.723240
146566339615350487,ITEM-0013145,638832515289798535,773321990752468478,,PART,Particle Size,PAR,MIC,Microbiology,,CCQA,3,True,False,False,NUMERIC,3,,RELEASE,,,,True,2026-02-28T06:26:33.723258,,2026-02-28T06:26:33.723259
892770615108399107,ITEM-0013146,638832515289798535,622607889123943603,,LOSS,Loss on Drying,LOS,STER,Sterility,,NCQA,4,True,True,False,PASS_FAIL,3,USP <867>,STABILITY,,,,True,2026-02-28T06:26:33.723330,,2026-02-28T06:26:33.723332
903736011991788227,ITEM-0013147,638832515289798535,742493929173078951,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CCQA,5,True,True,True,PASS_FAIL,0,USP <211>,BOTH,,,,True,2026-02-28T06:26:33.723337,,2026-02-28T06:26:33.723338
133335649214666381,ITEM-0013148,638832515289798535,918161431545027611,,FRIA,Friability,FRI,CHE,Chemical,,NCQA,6,False,True,False,PASS_FAIL,1,USP <889>,STABILITY,,,,True,2026-02-28T06:26:33.723343,,2026-02-28T06:26:33.723344
640816926846698525,ITEM-0013149,638832515289798535,258668334322341285,,WEIG,Weight Variation,WEI,MIC,Microbiology,,NCQA,7,True,False,False,TEXT,3,USP <493>,STABILITY,,,,True,2026-02-28T06:26:33.723349,,2026-02-28T06:26:33.723350
546472111471581930,ITEM-0013150,638832515289798535,622781570291199941,,MOIS,Moisture,MOI,STER,Sterility,,KQA,8,True,False,True,PASS_FAIL,2,,RELEASE,,,,True,2026-02-28T06:26:33.723355,,2026-02-28T06:26:33.723358
777710328210609655,ITEM-0013151,30888327579720389,918161431545027611,,RESI,Residual Solvents,RES,PACK,Packaging,,CCQA,1,True,True,True,PASS_FAIL,1,USP <889>,RELEASE,,,,True,2026-02-28T06:26:33.723382,,2026-02-28T06:26:33.723383
442327171204748330,ITEM-0013152,30888327579720389,523817884699504169,,DISS,Dissolution,DIS,PACK,Packaging,,CQA,2,False,True,True,REPORT_ONLY,3,USP <146>,BOTH,,,,True,2026-02-28T06:26:33.723388,,2026-02-28T06:26:33.723389
327750318443283228,ITEM-0013153,30888327579720389,136751398202881028,,ASSA,Assay,ASS,PACK,Packaging,,KQA,3,True,True,True,REPORT_ONLY,2,USP <782>,BOTH,,,,True,2026-02-28T06:26:33.723394,,2026-02-28T06:26:33.723395
230947729367021941,ITEM-0013154,30888327579720389,274884539784214745,,HEAV,Heavy Metals,HEA,STER,Sterility,,NCQA,4,True,True,False,TEXT,2,USP <284>,BOTH,,,,True,2026-02-28T06:26:33.723399,,2026-02-28T06:26:33.723400
685379655424480524,ITEM-0013155,30888327579720389,453358583663201652,,TOTA,Total Impurities,TOT,IMP,Impurities,,KQA,5,True,False,False,TEXT,0,,STABILITY,0.077709,0.395275,0.467035,True,2026-02-28T06:26:33.723410,,2026-02-28T06:26:33.723411
372834494687344027,ITEM-0013156,30888327579720389,891943530750119253,,WEIG,Weight Variation,WEI,PHY,Physical,,CCQA,6,True,False,True,NUMERIC,2,USP <627>,RELEASE,,,,True,2026-02-28T06:26:33.723419,,2026-02-28T06:26:33.723419
527158394535939904,ITEM-0013157,30888327579720389,164153578082708795,,HARD,Hardness,HAR,CHE,Chemical,,NCQA,7,True,False,True,PASS_FAIL,1,USP <202>,STABILITY,,,,True,2026-02-28T06:26:33.723424,,2026-02-28T06:26:33.723425
1101551949058057775,ITEM-0013158,30888327579720389,1111772918805642991,,IMPU,Impurity A,IMP,CHE,Chemical,,KQA,8,True,True,True,REPORT_ONLY,2,USP <482>,STABILITY,,,,True,2026-02-28T06:26:33.723430,,2026-02-28T06:26:33.723431
571755737167383491,ITEM-0013159,30888327579720389,212150397471302572,,PH,pH,PH,MIC,Microbiology,,REPORT,9,True,True,False,TEXT,1,USP <225>,RELEASE,,,,True,2026-02-28T06:26:33.723436,,2026-02-28T06:26:33.723436
551354742059442766,ITEM-0013160,30888327579720389,459919003538267400,,CONT,Content Uniformity,CON,CHE,Chemical,,NCQA,10,True,True,False,PASS_FAIL,0,USP <775>,RELEASE,,,,True,2026-02-28T06:26:33.723441,,2026-02-28T06:26:33.723442
1027574982177850662,ITEM-0013161,30888327579720389,224833130443343931,,DISI,Disintegration,DIS,STER,Sterility,,NCQA,11,False,True,True,TEXT,2,,BOTH,,,,True,2026-02-28T06:26:33.723449,,2026-02-28T06:26:33.723450
409872526778777594,ITEM-0013162,202648431302554757,180063759802341024,,FRIA,Friability,FRI,PHY,Physical,,CCQA,1,True,False,False,PASS_FAIL,1,,BOTH,,,,True,2026-02-28T06:26:33.723460,,2026-02-28T06:26:33.723461
1021665997517584152,ITEM-0013163,202648431302554757,108175526226261128,,MOIS,Moisture,MOI,STER,Sterility,,REPORT,2,True,True,True,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.723466,,2026-02-28T06:26:33.723466
270775721541867102,ITEM-0013164,202648431302554757,817215928603838380,,LOSS,Loss on Drying,LOS,PHY,Physical,,NCQA,3,True,True,False,NUMERIC,2,,STABILITY,,,,True,2026-02-28T06:26:33.723473,,2026-02-28T06:26:33.723474
306836858170519997,ITEM-0013165,202648431302554757,281077344628133379,,IMPU,Impurity A,IMP,IMP,Impurities,,KQA,4,True,True,False,PASS_FAIL,3,USP <396>,BOTH,0.056508,0.380068,0.537557,True,2026-02-28T06:26:33.723480,,2026-02-28T06:26:33.723481
695756231985136179,ITEM-0013166,202648431302554757,146240231410404783,,SPEC,Specific Rotation,SPE,IMP,Impurities,,CQA,5,False,True,True,PASS_FAIL,3,,RELEASE,0.12086,0.369206,0.243034,True,2026-02-28T06:26:33.723491,,2026-02-28T06:26:33.723491
26431520980278508,ITEM-0013167,202648431302554757,581295506512706058,,TOTA,Total Impurities,TOT,BIO,Biological,,NCQA,6,True,True,True,PASS_FAIL,2,USP <714>,STABILITY,,,,True,2026-02-28T06:26:33.723497,,2026-02-28T06:26:33.723498
235475971322782021,ITEM-0013168,202648431302554757,363837244219518702,,MICR,Microbial Limits,MIC,PACK,Packaging,,CQA,7,True,True,True,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.723503,,2026-02-28T06:26:33.723503
727239269477626464,ITEM-0013169,202648431302554757,504212059501642555,,DISI,Disintegration,DIS,CHE,Chemical,,NCQA,8,True,True,False,PASS_FAIL,3,USP <532>,BOTH,,,,True,2026-02-28T06:26:33.723509,,2026-02-28T06:26:33.723510
650922177800452057,ITEM-0013170,97421090395821509,220514128936490927,,IDEN,Identification,IDE,CHE,Chemical,,REPORT,1,True,True,False,TEXT,1,,STABILITY,,,,True,2026-02-28T06:26:33.723518,,2026-02-28T06:26:33.723519
630439911797594493,ITEM-0013171,97421090395821509,581295506512706058,,MOIS,Moisture,MOI,MIC,Microbiology,,CQA,2,True,False,True,NUMERIC,1,USP <714>,STABILITY,,,,True,2026-02-28T06:26:33.723527,,2026-02-28T06:26:33.723527
4924701842299904,ITEM-0013172,97421090395821509,835024588878614186,,HEAV,Heavy Metals,HEA,STER,Sterility,,REPORT,3,True,False,True,NUMERIC,3,USP <723>,BOTH,,,,True,2026-02-28T06:26:33.723535,,2026-02-28T06:26:33.723536
363065965821907573,ITEM-0013173,97421090395821509,467007036725043596,,DESC,Description,DES,CHE,Chemical,,REPORT,4,True,True,False,TEXT,2,,BOTH,,,,True,2026-02-28T06:26:33.723540,,2026-02-28T06:26:33.723541
334248741349680692,ITEM-0013174,97421090395821509,469316947008506582,,TOTA,Total Impurities,TOT,IMP,Impurities,,CQA,5,True,True,True,NUMERIC,0,USP <532>,BOTH,0.154206,0.180523,0.51831,True,2026-02-28T06:26:33.723548,,2026-02-28T06:26:33.723549
39817086209221386,ITEM-0013175,40084820653886271,601788512027673861,,WEIG,Weight Variation,WEI,PACK,Packaging,,NCQA,1,True,False,False,PASS_FAIL,0,,RELEASE,,,,True,2026-02-28T06:26:33.723559,,2026-02-28T06:26:33.723559
449452722023745135,ITEM-0013176,40084820653886271,164153578082708795,,IMPU,Impurity A,IMP,PHY,Physical,,REPORT,2,True,True,True,REPORT_ONLY,2,USP <202>,BOTH,,,,True,2026-02-28T06:26:33.723567,,2026-02-28T06:26:33.723568
93534385646553863,ITEM-0013177,40084820653886271,750990807310147240,,RESI,Residual Solvents,RES,IMP,Impurities,,CQA,3,True,True,False,TEXT,2,USP <976>,BOTH,0.066639,0.258885,0.813687,True,2026-02-28T06:26:33.723576,,2026-02-28T06:26:33.723577
978466497809735009,ITEM-0013178,40084820653886271,722922743585732372,,IDEN,Identification,IDE,PACK,Packaging,,KQA,4,True,True,False,TEXT,1,USP <949>,BOTH,,,,True,2026-02-28T06:26:33.723582,,2026-02-28T06:26:33.723583
626534956164227319,ITEM-0013179,40084820653886271,195807114829799321,,CONT,Content Uniformity,CON,BIO,Biological,,CCQA,5,True,True,True,REPORT_ONLY,1,USP <559>,BOTH,,,,True,2026-02-28T06:26:33.723587,,2026-02-28T06:26:33.723588
668839976308794625,ITEM-0013180,473176296996536851,812281074614456556,,PART,Particle Size,PAR,IMP,Impurities,,CQA,1,True,True,False,NUMERIC,0,,STABILITY,0.162264,0.440426,0.451753,True,2026-02-28T06:26:33.723598,,2026-02-28T06:26:33.723599
86208951062228189,ITEM-0013181,473176296996536851,491491431842487797,,WEIG,Weight Variation,WEI,PHY,Physical,,REPORT,2,True,True,False,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.723604,,2026-02-28T06:26:33.723605
850040201619411152,ITEM-0013182,473176296996536851,242979866729571290,,SPEC,Specific Rotation,SPE,PACK,Packaging,,CQA,3,True,True,True,NUMERIC,3,USP <582>,BOTH,,,,True,2026-02-28T06:26:33.723612,,2026-02-28T06:26:33.723613
59413352879820130,ITEM-0013183,473176296996536851,622607889123943603,,IDEN,Identification,IDE,PHY,Physical,,KQA,4,True,True,True,NUMERIC,2,USP <867>,RELEASE,,,,True,2026-02-28T06:26:33.723618,,2026-02-28T06:26:33.723619
551332136108412278,ITEM-0013184,473176296996536851,978465729424671701,,HEAV,Heavy Metals,HEA,IMP,Impurities,,NCQA,5,True,True,False,PASS_FAIL,3,,STABILITY,0.078129,0.200084,0.818096,True,2026-02-28T06:26:33.723625,,2026-02-28T06:26:33.723626
187655485504777864,ITEM-0013185,480937150053315402,655700391033306223,,IDEN,Identification,IDE,PACK,Packaging,,KQA,1,True,True,True,PASS_FAIL,3,USP <502>,RELEASE,,,,True,2026-02-28T06:26:33.723635,,2026-02-28T06:26:33.723636
147783520054206322,ITEM-0013186,480937150053315402,135660184005857243,,LOSS,Loss on Drying,LOS,MIC,Microbiology,,KQA,2,True,True,False,REPORT_ONLY,1,USP <360>,STABILITY,,,,True,2026-02-28T06:26:33.723641,,2026-02-28T06:26:33.723642
970180867964732169,ITEM-0013187,480937150053315402,200203545166571161,,RESI,Residual Solvents,RES,PHY,Physical,,REPORT,3,True,True,True,PASS_FAIL,2,,BOTH,,,,True,2026-02-28T06:26:33.723652,,2026-02-28T06:26:33.723652
1058041197291442860,ITEM-0013188,480937150053315402,1067700558815381758,,MICR,Microbial Limits,MIC,STER,Sterility,,KQA,4,True,False,False,NUMERIC,2,USP <211>,BOTH,,,,True,2026-02-28T06:26:33.723661,,2026-02-28T06:26:33.723662
430009516093342823,ITEM-0013189,480937150053315402,592852741159351427,,HEAV,Heavy Metals,HEA,STER,Sterility,,CQA,5,True,True,False,REPORT_ONLY,0,USP <884>,BOTH,,,,True,2026-02-28T06:26:33.723666,,2026-02-28T06:26:33.723667
618566707419602859,ITEM-0013190,480937150053315402,933460260883821965,,MOIS,Moisture,MOI,STER,Sterility,,CCQA,6,True,True,False,TEXT,1,,RELEASE,,,,True,2026-02-28T06:26:33.723672,,2026-02-28T06:26:33.723673
358406837046950169,ITEM-0013191,480937150053315402,790177049163042651,,UNIF,Uniformity of Dosage Units,UNI,STER,Sterility,,CQA,7,True,True,True,TEXT,3,USP <278>,RELEASE,,,,True,2026-02-28T06:26:33.723678,,2026-02-28T06:26:33.723679
369051266913482957,ITEM-0013192,401030471619645616,135962606595142602,,HEAV,Heavy Metals,HEA,BIO,Biological,,KQA,1,True,False,False,REPORT_ONLY,2,,STABILITY,,,,True,2026-02-28T06:26:33.723688,,2026-02-28T06:26:33.723689
558241419455773932,ITEM-0013193,401030471619645616,430448554913403882,,FRIA,Friability,FRI,STER,Sterility,,CQA,2,True,False,False,NUMERIC,1,USP <933>,BOTH,,,,True,2026-02-28T06:26:33.723696,,2026-02-28T06:26:33.723697
704620140782525317,ITEM-0013194,401030471619645616,865734263044341807,,CONT,Content Uniformity,CON,MIC,Microbiology,,CCQA,3,True,False,True,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.723702,,2026-02-28T06:26:33.723703
403074304186129188,ITEM-0013195,401030471619645616,676722476513467419,,DESC,Description,DES,CHE,Chemical,,KQA,4,True,True,True,NUMERIC,1,,BOTH,,,,True,2026-02-28T06:26:33.723707,,2026-02-28T06:26:33.723708
824583017723407593,ITEM-0013196,401030471619645616,952969473873685879,,PH,pH,PH,MIC,Microbiology,,CQA,5,True,True,False,PASS_FAIL,0,USP <430>,RELEASE,,,,True,2026-02-28T06:26:33.723713,,2026-02-28T06:26:33.723714
262787054383454392,ITEM-0013197,401030471619645616,352111713258405369,,DISI,Disintegration,DIS,CHE,Chemical,,CCQA,6,True,True,False,PASS_FAIL,2,,STABILITY,,,,True,2026-02-28T06:26:33.723722,,2026-02-28T06:26:33.723723
233560572164900069,ITEM-0013198,401030471619645616,942920676063622947,,ASSA,Assay,ASS,PHY,Physical,,REPORT,7,False,True,True,NUMERIC,3,USP <519>,BOTH,,,,True,2026-02-28T06:26:33.723732,,2026-02-28T06:26:33.723733
856496255022067451,ITEM-0013199,401030471619645616,736941167456575815,,HARD,Hardness,HAR,STER,Sterility,,KQA,8,False,True,True,REPORT_ONLY,1,,STABILITY,,,,True,2026-02-28T06:26:33.723738,,2026-02-28T06:26:33.723739
73144922805695532,ITEM-0013200,1016888609036466918,38365427721021157,,TOTA,Total Impurities,TOT,PHY,Physical,,REPORT,1,True,True,True,NUMERIC,2,USP <275>,STABILITY,,,,True,2026-02-28T06:26:33.723750,,2026-02-28T06:26:33.723751
341250059167059701,ITEM-0013201,1016888609036466918,774381358010868481,,SPEC,Specific Rotation,SPE,MIC,Microbiology,,REPORT,2,True,True,True,TEXT,1,,BOTH,,,,True,2026-02-28T06:26:33.723758,,2026-02-28T06:26:33.723759
1103186642646081822,ITEM-0013202,1016888609036466918,819978165831437591,,MICR,Microbial Limits,MIC,BIO,Biological,,CCQA,3,True,True,False,TEXT,3,USP <402>,STABILITY,,,,True,2026-02-28T06:26:33.723764,,2026-02-28T06:26:33.723765
2359236923805476,ITEM-0013203,1016888609036466918,248444839146666872,,DISI,Disintegration,DIS,IMP,Impurities,,CQA,4,True,False,True,NUMERIC,3,USP <590>,BOTH,0.083426,0.27366,0.981551,True,2026-02-28T06:26:33.723777,,2026-02-28T06:26:33.723778
199110234454776906,ITEM-0013204,1016888609036466918,363837244219518702,,LOSS,Loss on Drying,LOS,STER,Sterility,,CCQA,5,True,True,True,NUMERIC,1,,STABILITY,,,,True,2026-02-28T06:26:33.723783,,2026-02-28T06:26:33.723784
286949998341013836,ITEM-0013205,1016888609036466918,287701213544062620,,DISS,Dissolution,DIS,PHY,Physical,,CCQA,6,True,False,False,TEXT,3,USP <136>,RELEASE,,,,True,2026-02-28T06:26:33.723789,,2026-02-28T06:26:33.723790
1085554346353549837,ITEM-0013206,1016888609036466918,982958232458334522,,FRIA,Friability,FRI,MIC,Microbiology,,KQA,7,True,False,True,TEXT,3,USP <290>,RELEASE,,,,True,2026-02-28T06:26:33.723795,,2026-02-28T06:26:33.723796
205731169526994283,ITEM-0013207,1016888609036466918,212150397471302572,,DESC,Description,DES,STER,Sterility,,NCQA,8,True,True,False,PASS_FAIL,0,USP <225>,BOTH,,,,True,2026-02-28T06:26:33.723800,,2026-02-28T06:26:33.723801
587886150289169790,ITEM-0013208,1016888609036466918,686721649009478381,,MOIS,Moisture,MOI,STER,Sterility,,CCQA,9,False,True,True,NUMERIC,1,,RELEASE,,,,True,2026-02-28T06:26:33.723809,,2026-02-28T06:26:33.723810
28638516790409176,ITEM-0013209,1016888609036466918,625654891069950930,,UNIF,Uniformity of Dosage Units,UNI,BIO,Biological,,CQA,10,True,True,False,REPORT_ONLY,2,,STABILITY,,,,True,2026-02-28T06:26:33.723815,,2026-02-28T06:26:33.723816
393094653888232331,ITEM-0013210,1134443639988675404,135962606595142602,,CONT,Content Uniformity,CON,STER,Sterility,,NCQA,1,True,False,False,REPORT_ONLY,1,,RELEASE,,,,True,2026-02-28T06:26:33.723825,,2026-02-28T06:26:33.723826
1037567944182382742,ITEM-0013211,1134443639988675404,129757956858964938,,MOIS,Moisture,MOI,MIC,Microbiology,,CQA,2,False,True,True,TEXT,2,USP <458>,BOTH,,,,True,2026-02-28T06:26:33.723831,,2026-02-28T06:26:33.723831
577435560664804676,ITEM-0013212,1134443639988675404,176491742559176909,,RESI,Residual Solvents,RES,STER,Sterility,,KQA,3,True,False,True,PASS_FAIL,3,,STABILITY,,,,True,2026-02-28T06:26:33.723836,,2026-02-28T06:26:33.723837
1127971131939279088,ITEM-0013213,1134443639988675404,528534298447140744,,UNIF,Uniformity of Dosage Units,UNI,STER,Sterility,,REPORT,4,True,True,True,PASS_FAIL,1,USP <967>,RELEASE,,,,True,2026-02-28T06:26:33.723845,,2026-02-28T06:26:33.723846
851480805511574415,ITEM-0013214,1134443639988675404,456655271607903577,,DISS,Dissolution,DIS,STER,Sterility,,NCQA,5,True,True,False,NUMERIC,1,,RELEASE,,,,True,2026-02-28T06:26:33.723851,,2026-02-28T06:26:33.723852
588940018324998060,ITEM-0013215,1134443639988675404,300444510504056310,,SPEC,Specific Rotation,SPE,IMP,Impurities,,CCQA,6,True,True,True,PASS_FAIL,2,,RELEASE,0.172738,0.455486,0.671489,True,2026-02-28T06:26:33.723858,,2026-02-28T06:26:33.723859
84859479986627940,ITEM-0013216,1134443639988675404,1053121937397900953,,HEAV,Heavy Metals,HEA,STER,Sterility,,REPORT,7,False,False,True,TEXT,2,,STABILITY,,,,True,2026-02-28T06:26:33.723864,,2026-02-28T06:26:33.723865
1072240347798973643,ITEM-0013217,1134443639988675404,46470202543207918,,MICR,Microbial Limits,MIC,MIC,Microbiology,,KQA,8,True,True,False,TEXT,2,,STABILITY,,,,True,2026-02-28T06:26:33.723870,,2026-02-28T06:26:33.723871
938655343688983017,ITEM-0013218,1134443639988675404,1007551575988321832,,WEIG,Weight Variation,WEI,STER,Sterility,,REPORT,9,True,False,True,NUMERIC,3,,RELEASE,,,,True,2026-02-28T06:26:33.723876,,2026-02-28T06:26:33.723877
112432146318008208,ITEM-0013219,1134443639988675404,912794256870385687,,IDEN,Identification,IDE,MIC,Microbiology,,NCQA,10,True,True,True,REPORT_ONLY,1,USP <965>,BOTH,,,,True,2026-02-28T06:26:33.723887,,2026-02-28T06:26:33.723888
362722530830933286,ITEM-0013220,178404251430116810,181254901172985070,,SPEC,Specific Rotation,SPE,STER,Sterility,,NCQA,1,True,True,True,TEXT,1,,RELEASE,,,,True,2026-02-28T06:26:33.723898,,2026-02-28T06:26:33.723899
973676414525611137,ITEM-0013221,178404251430116810,866792630555131284,,UNIF,Uniformity of Dosage Units,UNI,PHY,Physical,,CQA,2,True,True,False,TEXT,3,,STABILITY,,,,True,2026-02-28T06:26:33.723904,,2026-02-28T06:26:33.723905
585103163279408060,ITEM-0013222,178404251430116810,1074672397776991568,,CONT,Content Uniformity,CON,PHY,Physical,,REPORT,3,True,False,True,TEXT,1,,STABILITY,,,,True,2026-02-28T06:26:33.723910,,2026-02-28T06:26:33.723911
209781399116918151,ITEM-0013223,178404251430116810,34028671315920234,,ASSA,Assay,ASS,MIC,Microbiology,,CCQA,4,False,True,False,NUMERIC,3,,BOTH,,,,True,2026-02-28T06:26:33.723915,,2026-02-28T06:26:33.723916
